age,job,marital,education,default,housing,loan,contact,month,day_of_week,duration,campaign,poutcome,y
30,0,2,3,0,2,0,0,1,0,406,3,1,no
31,0,2,3,0,2,0,0,7,4,79,1,1,no
40,1,1,5,0,2,2,0,3,1,431,1,1,yes
32,6,2,6,0,2,0,0,4,1,104,1,1,no
44,7,1,3,0,2,0,0,6,3,36,5,1,no
33,1,2,0,0,2,2,0,0,2,460,1,1,no
52,6,1,6,0,0,0,0,1,3,276,1,1,no
29,1,2,3,1,2,0,1,6,4,74,3,1,no
33,1,1,0,0,0,0,0,6,3,150,4,1,yes
45,0,1,6,0,0,0,1,6,1,351,1,1,yes
33,3,1,3,0,0,0,1,8,3,37,1,1,no
32,9,1,3,0,0,0,0,9,2,245,1,1,yes
37,2,2,5,0,0,0,0,3,0,274,5,1,no
42,1,1,0,1,0,0,1,6,3,267,3,1,no
47,4,1,2,0,0,0,0,7,1,97,1,1,no
46,0,1,6,0,2,0,0,1,3,208,2,1,no
31,0,0,6,0,0,0,0,1,2,359,1,1,no
52,0,1,6,0,2,0,0,1,4,36,5,1,no
28,1,2,3,0,2,0,0,6,4,516,1,1,no
42,5,1,2,1,2,0,1,6,2,180,1,1,no
30,0,2,2,0,0,0,1,7,2,36,1,1,no
41,11,1,7,0,0,0,0,1,1,258,2,1,yes
31,7,1,2,0,0,0,0,0,1,554,3,1,no
36,0,2,6,0,2,0,0,0,2,274,2,1,no
30,9,1,6,0,2,0,0,1,3,142,2,1,no
26,1,2,5,0,2,0,0,6,4,197,2,1,no
33,0,2,3,0,0,0,0,6,3,154,1,1,no
37,0,1,6,0,0,0,1,6,0,51,1,1,no
31,2,2,6,0,2,0,0,1,0,211,3,1,no
36,0,1,3,0,0,0,1,6,1,76,2,1,no
31,0,0,3,0,2,2,1,4,3,287,4,1,no
36,9,1,5,0,2,0,1,6,1,554,2,1,no
37,7,2,1,0,2,0,0,6,4,93,1,0,no
41,2,2,3,0,2,2,0,3,2,36,5,1,no
51,0,1,6,0,2,0,0,7,0,358,3,1,no
32,4,2,6,0,0,2,0,7,4,541,1,1,no
44,0,1,5,0,0,0,0,7,1,353,1,0,no
36,1,1,2,1,2,0,0,6,3,39,5,1,no
35,1,1,2,0,0,0,1,6,1,91,2,1,no
47,9,1,5,1,2,0,0,3,3,362,2,1,no
39,7,1,0,0,0,0,1,6,2,126,2,1,no
51,1,1,5,0,0,2,1,6,3,554,2,1,no
40,7,1,0,1,2,0,0,3,4,205,1,1,yes
54,0,1,3,0,2,0,1,4,2,243,1,1,yes
34,0,1,6,0,0,0,0,1,2,55,1,1,no
46,1,1,1,1,2,0,0,1,3,143,1,1,no
40,0,2,3,0,2,0,1,6,2,554,2,1,no
42,2,1,1,0,0,0,1,6,1,204,1,1,no
33,0,1,6,0,2,0,0,0,2,124,1,1,no
45,1,1,7,0,2,0,0,0,2,263,1,1,no
30,0,1,3,0,2,0,0,6,1,36,5,1,yes
33,9,2,5,0,0,0,0,3,2,165,1,1,no
47,1,2,1,1,0,0,0,6,4,408,2,0,no
50,2,1,2,0,2,0,1,4,2,119,1,1,no
28,4,2,6,0,2,0,0,6,3,245,1,1,no
45,1,0,2,0,2,0,1,4,1,287,1,1,no
55,11,1,0,0,0,2,0,3,2,185,1,1,no
44,4,1,1,0,2,2,0,0,4,154,1,1,no
51,0,0,3,0,0,2,0,7,2,64,1,1,no
29,0,2,3,0,2,0,0,7,0,176,2,2,no
33,3,1,0,0,1,1,1,6,3,129,5,1,no
44,4,1,3,1,0,0,1,3,1,137,1,1,no
41,1,1,2,0,2,0,0,6,3,243,1,0,no
33,9,1,5,0,2,0,1,4,2,201,1,1,no
36,1,1,2,0,0,0,0,1,1,153,2,0,no
48,0,1,6,0,2,0,0,7,4,288,1,1,no
29,10,0,6,0,2,0,0,3,1,148,2,1,no
37,1,1,2,0,2,0,1,6,1,138,1,1,no
47,10,1,3,0,0,0,0,7,3,94,1,1,no
54,7,0,3,1,2,0,1,6,0,216,1,1,yes
37,2,0,6,0,2,2,1,6,2,71,1,1,no
53,4,1,6,1,1,1,1,6,2,135,2,1,no
54,0,0,3,0,0,2,0,3,3,129,4,1,no
26,8,2,5,0,2,0,0,9,4,316,1,2,no
48,3,1,0,1,2,2,0,1,3,307,4,1,no
28,0,2,3,0,0,0,1,4,4,284,5,1,no
49,9,1,5,0,2,2,0,1,2,36,5,1,no
32,9,2,5,0,2,0,0,0,1,54,1,1,no
33,4,1,3,1,0,0,1,6,2,234,1,1,no
30,9,2,5,0,0,0,0,9,3,221,2,0,no
49,1,1,1,0,2,0,1,6,0,554,2,1,no
55,4,0,6,0,0,0,1,6,1,222,2,1,no
55,5,1,6,0,2,0,0,1,1,73,3,0,no
38,0,0,6,0,0,0,0,6,3,187,4,1,no
39,1,1,5,0,2,0,0,6,4,72,1,1,no
55,5,1,5,0,0,0,0,1,4,298,1,1,no
31,0,2,3,0,0,0,0,6,2,433,2,1,no
40,7,1,0,1,0,0,0,6,0,308,1,0,no
55,5,1,0,0,0,0,0,1,2,307,1,0,no
39,0,2,3,0,2,2,0,7,2,44,2,0,no
38,0,0,6,0,2,0,0,0,3,177,2,1,no
26,8,2,3,0,0,0,0,7,0,256,2,0,no
49,3,1,0,1,2,0,0,1,4,501,1,1,no
26,7,2,2,0,0,0,1,4,2,180,1,1,no
55,7,1,7,0,0,0,1,3,4,396,2,1,no
41,7,1,3,1,2,0,0,7,2,255,2,1,no
32,1,1,3,0,0,2,1,4,1,140,1,1,yes
49,1,1,3,1,2,0,0,6,4,168,2,1,no
55,5,1,5,0,2,0,0,3,0,51,4,1,no
48,2,2,5,0,2,0,0,6,4,554,3,1,no
29,1,1,2,1,0,0,0,0,1,54,1,0,no
43,7,1,1,0,0,0,0,9,3,115,1,1,no
31,1,1,2,0,0,0,1,4,1,179,2,1,no
32,7,1,3,0,0,0,0,3,2,174,1,1,yes
40,1,1,1,0,2,0,1,4,3,36,1,1,no
45,9,1,5,0,0,0,0,1,1,82,1,1,yes
55,7,1,0,1,2,0,0,7,0,39,4,0,no
28,0,1,3,0,2,0,1,6,4,238,2,1,yes
32,2,1,3,0,2,0,1,7,4,60,2,1,no
55,5,1,5,0,2,0,0,9,2,104,1,0,no
37,1,1,2,0,2,0,0,6,2,199,2,1,no
46,1,1,0,1,0,0,1,6,2,194,2,1,no
36,2,0,3,0,2,0,0,7,0,230,3,1,no
34,0,1,5,0,2,0,1,6,3,248,2,1,no
55,5,2,7,1,2,2,0,3,1,174,5,1,no
55,9,1,7,0,0,2,1,4,0,554,4,1,no
33,9,1,3,0,0,2,1,4,1,60,5,1,no
45,9,1,6,0,0,0,1,4,2,65,1,1,no
34,9,1,6,0,0,0,0,1,2,36,5,1,no
44,0,1,2,1,2,0,0,1,4,77,2,1,no
39,4,1,1,0,2,0,0,0,0,177,1,1,no
32,9,2,5,0,2,0,0,1,3,71,2,1,no
43,1,1,3,1,0,0,0,3,1,339,1,1,no
31,7,2,6,0,0,2,0,3,0,409,2,1,no
55,5,1,0,0,2,0,0,6,0,554,2,2,no
55,5,1,6,1,2,2,0,1,4,269,1,1,no
33,0,2,6,0,2,2,0,1,4,110,2,1,no
51,4,0,6,0,0,0,0,3,4,166,5,0,no
26,8,2,0,0,0,0,0,3,0,67,1,1,no
39,3,1,0,0,0,0,0,1,2,183,1,1,no
52,4,0,6,0,0,0,1,6,0,355,2,1,no
49,7,1,3,1,0,0,1,4,2,139,1,1,no
36,9,1,5,0,2,0,1,6,0,338,4,1,no
26,9,2,3,0,0,0,0,3,0,96,3,1,yes
44,0,1,3,0,0,0,0,6,4,231,1,1,no
39,6,1,6,1,0,0,0,7,4,199,1,1,no
45,2,1,7,0,0,0,1,4,4,89,5,1,no
29,1,2,3,1,1,1,1,6,2,242,2,1,no
45,0,1,3,0,0,0,1,4,4,125,5,1,no
33,1,2,0,0,0,0,0,6,3,313,1,1,no
26,0,2,3,0,2,2,1,4,4,554,1,1,no
28,9,1,5,0,2,0,1,6,3,80,2,1,no
30,7,1,3,0,2,0,1,6,4,249,2,1,no
34,0,1,6,0,0,2,0,3,3,119,2,1,no
29,9,1,6,0,2,2,0,1,4,94,2,1,no
36,1,1,2,0,2,0,0,6,4,181,1,1,no
51,0,1,4,1,0,0,0,3,1,151,4,1,no
38,9,2,6,0,2,2,0,6,4,554,3,1,no
38,9,0,3,0,2,0,0,1,1,171,2,1,no
32,4,2,6,0,2,0,1,4,3,344,2,1,no
42,9,2,7,0,0,0,1,6,3,162,4,1,no
26,8,2,7,0,0,0,1,9,3,401,2,1,no
34,4,2,6,0,0,0,1,6,3,243,1,1,no
49,9,1,6,0,0,0,1,6,1,107,3,1,no
55,4,1,6,0,0,0,0,0,0,519,1,0,no
37,1,1,2,1,2,2,1,6,0,376,3,1,no
50,0,1,6,1,2,0,1,4,2,153,5,1,no
26,7,2,3,0,0,0,1,6,1,554,2,1,yes
40,0,2,3,0,2,0,1,6,4,222,2,1,no
35,1,1,2,0,0,0,1,6,2,82,1,1,no
36,4,1,6,1,0,0,1,1,0,208,4,1,no
32,4,2,6,0,2,2,0,5,3,97,1,1,no
28,7,2,2,0,2,0,0,3,2,277,3,1,no
50,3,1,0,0,2,0,1,7,3,150,2,1,no
28,0,2,7,0,2,0,1,6,4,279,2,1,no
38,6,0,3,0,0,0,0,1,0,391,3,0,yes
33,0,2,3,1,1,1,0,1,2,381,3,1,no
39,1,0,1,1,2,2,1,6,4,36,1,1,no
54,7,1,3,0,2,0,0,1,3,136,5,1,no
31,9,1,6,0,2,0,0,7,0,105,4,0,no
31,0,2,3,0,0,0,0,3,3,140,3,1,yes
55,1,0,0,0,2,0,1,6,3,277,1,1,no
30,9,1,5,0,2,0,0,1,3,205,1,1,no
55,3,1,0,1,0,0,0,0,3,166,1,1,no
49,1,1,2,0,0,0,1,6,3,199,4,1,no
32,5,1,0,0,2,0,0,0,0,531,1,1,no
49,1,1,0,1,0,0,1,3,3,122,1,1,no
45,0,1,6,0,0,0,0,3,2,74,1,1,no
50,2,1,0,0,0,0,1,4,0,36,2,1,no
55,5,1,1,0,1,1,1,4,1,356,5,1,no
40,1,2,5,0,2,0,0,3,2,498,1,1,no
33,0,2,6,0,0,0,0,1,0,36,3,1,no
48,0,1,5,1,2,0,1,6,0,36,2,1,no
48,4,0,6,0,2,0,1,6,3,159,5,1,no
37,9,1,3,0,2,0,1,6,0,136,1,1,no
33,4,1,6,0,0,0,0,3,2,66,5,1,no
33,9,2,5,0,2,0,1,6,3,422,2,1,no
30,0,2,6,0,2,0,0,1,3,386,3,1,no
55,7,1,3,1,2,0,1,6,0,36,2,1,no
37,9,2,6,0,2,0,1,6,3,291,2,1,no
49,1,1,2,1,0,2,0,6,1,290,1,1,no
51,6,2,6,0,2,0,1,6,3,492,2,1,no
26,8,2,3,0,0,0,0,1,0,482,2,1,no
38,11,1,7,0,2,0,0,1,2,36,5,1,no
33,1,1,2,0,0,0,0,6,4,353,2,1,no
39,9,1,5,0,0,2,0,6,2,554,4,1,no
29,0,2,6,0,0,0,1,4,3,71,1,1,no
43,1,1,2,0,0,2,0,6,4,179,2,1,no
38,9,1,6,0,2,0,0,6,1,78,2,0,no
53,0,1,3,0,2,0,0,7,0,50,2,1,no
29,0,2,3,0,2,2,1,6,4,167,3,1,no
45,0,1,3,0,2,0,1,6,2,554,1,1,no
26,4,2,6,0,0,0,0,6,1,64,2,1,no
48,2,1,0,0,0,2,1,4,1,215,1,1,no
46,0,1,6,0,0,0,1,3,3,53,5,1,no
46,1,1,2,1,0,0,1,6,0,134,5,1,no
47,0,1,6,0,0,0,0,1,0,451,2,1,no
47,0,0,5,1,0,0,1,6,3,92,2,1,no
38,9,1,3,0,2,0,0,1,2,452,3,1,no
51,5,1,2,0,2,0,1,6,3,369,1,1,yes
47,0,1,3,0,0,0,1,6,4,465,5,1,no
42,1,1,0,1,0,0,1,4,2,236,1,1,no
48,0,0,3,0,0,0,1,6,3,233,2,1,no
55,4,2,0,0,0,0,1,4,4,205,4,1,yes
38,9,1,5,0,2,0,0,0,2,110,1,0,no
33,7,1,3,0,2,2,0,0,1,36,5,1,no
42,1,0,1,1,0,0,1,6,4,116,1,1,no
37,0,2,6,0,2,0,1,6,0,355,2,1,no
43,7,1,3,0,0,0,1,6,2,205,4,1,no
45,2,1,2,0,0,0,1,6,1,36,5,1,no
52,7,1,2,1,2,0,0,7,0,160,3,0,yes
31,9,2,5,0,0,0,1,3,0,141,2,1,no
33,0,1,6,0,2,2,1,9,4,396,2,1,no
55,9,1,5,0,2,0,0,3,2,224,1,1,no
55,9,0,0,0,2,0,1,6,2,452,2,1,no
42,0,2,6,0,0,0,0,1,3,105,2,1,no
46,0,2,6,0,0,2,0,7,3,173,1,0,no
28,1,1,3,0,0,0,1,4,2,419,4,1,no
26,8,2,3,1,2,0,0,6,3,338,4,1,no
30,0,2,6,0,2,0,1,0,3,554,2,1,no
40,7,1,3,1,2,0,1,6,4,248,2,1,no
30,9,2,6,0,0,0,0,0,4,80,5,1,no
55,5,1,2,0,0,0,0,1,1,248,3,1,no
36,0,1,3,1,0,0,0,6,1,36,5,1,no
36,1,1,2,0,2,0,0,0,3,226,1,1,no
39,0,0,2,0,0,0,1,6,4,363,1,0,yes
33,7,0,7,0,0,0,0,3,1,66,1,1,no
44,9,1,3,0,2,0,1,6,0,363,5,1,no
40,9,1,3,0,2,0,0,6,3,394,1,1,yes
55,5,1,7,0,0,0,0,1,4,68,3,1,yes
52,0,1,3,0,2,0,0,7,4,210,1,1,no
32,9,1,5,1,2,0,0,1,2,109,5,1,no
41,0,0,6,0,2,0,0,1,4,116,2,1,no
45,1,1,0,1,2,0,0,1,1,554,2,1,no
55,5,1,0,0,0,0,0,1,3,509,1,1,no
33,1,1,2,0,2,0,1,6,4,67,1,1,no
32,0,1,6,0,2,0,0,1,0,79,3,1,no
48,0,1,5,0,2,0,0,0,1,333,1,2,no
40,4,1,3,1,0,0,1,6,0,45,2,1,no
43,9,1,5,0,2,0,1,4,3,112,1,1,no
36,9,1,5,0,2,0,0,6,2,191,1,0,no
35,7,0,3,0,2,0,0,6,3,211,5,1,no
38,1,1,2,0,2,0,0,8,1,167,3,1,yes
37,7,1,3,0,1,1,1,4,0,283,3,1,no
40,9,2,6,0,2,2,0,7,0,44,1,1,yes
37,0,2,3,1,0,0,0,3,3,554,5,1,no
30,0,2,6,0,0,2,0,1,4,69,2,1,no
45,10,1,3,1,0,0,1,6,0,545,2,1,no
55,5,1,2,1,2,0,0,1,4,80,1,1,no
40,1,1,1,0,2,0,0,0,1,374,3,1,no
41,0,1,6,0,0,0,1,4,4,129,4,1,no
27,0,2,6,0,2,0,0,4,0,77,1,1,no
37,0,1,6,0,1,1,0,4,0,554,1,2,no
34,9,0,7,0,0,0,0,3,2,40,5,1,no
31,4,1,6,0,0,0,0,6,0,238,1,0,yes
31,6,2,6,0,2,0,0,7,1,412,1,1,no
31,10,2,5,0,0,0,1,6,4,83,1,1,no
38,1,2,2,0,2,0,1,4,0,38,5,1,yes
37,0,1,3,0,2,0,1,7,1,459,1,1,no
30,1,1,2,0,0,0,1,4,2,53,5,1,no
37,0,2,6,0,2,0,0,1,2,94,5,1,no
55,4,1,5,0,0,0,0,2,4,124,1,1,no
54,7,1,3,1,2,0,0,3,1,36,5,1,no
44,1,1,2,0,0,0,0,1,1,135,3,1,no
47,5,0,6,0,0,0,0,6,3,175,2,1,no
36,1,1,2,0,1,1,0,0,0,329,2,1,no
33,6,1,2,1,0,0,0,3,2,356,1,1,no
34,1,1,7,0,0,0,0,6,4,232,5,1,no
27,9,2,5,0,2,0,1,6,0,36,1,1,no
28,0,2,6,0,2,0,0,7,2,189,2,1,yes
29,0,1,6,0,2,0,0,6,1,87,2,1,no
29,0,2,6,1,2,0,0,1,0,156,1,1,no
55,2,1,6,0,0,0,0,3,4,101,1,1,yes
49,0,2,3,0,2,0,0,3,3,470,2,1,no
50,4,0,3,0,0,0,0,3,3,36,1,1,yes
41,4,1,1,0,2,0,1,6,4,554,1,1,no
35,9,0,5,0,2,0,0,1,3,536,2,1,no
26,6,2,6,0,2,0,1,6,4,158,2,1,no
54,0,1,3,0,0,0,0,8,4,252,2,2,yes
50,9,1,5,1,0,2,0,3,3,106,1,1,no
36,0,1,3,0,0,0,0,3,4,227,5,1,no
36,9,1,5,0,2,0,0,1,4,95,5,1,no
40,1,1,3,0,0,0,1,6,3,110,1,1,no
30,1,1,2,0,0,2,1,6,1,535,5,1,no
55,9,1,2,0,2,0,1,4,3,183,2,1,no
55,0,1,3,0,2,0,0,1,0,91,1,1,no
55,3,1,0,0,0,0,1,4,4,204,1,1,no
27,0,2,3,0,0,0,0,3,2,36,5,1,no
37,10,2,6,0,2,0,0,4,2,122,2,2,no
33,0,1,3,0,0,2,1,4,3,277,1,1,no
38,6,1,5,0,2,0,0,0,2,554,2,1,no
29,8,1,6,0,2,0,0,3,4,81,5,1,no
47,1,1,0,0,2,0,1,4,1,554,4,1,no
41,0,2,6,0,0,2,0,6,4,554,2,0,no
43,1,2,0,1,2,0,1,6,1,181,2,1,no
34,6,2,6,0,2,0,0,3,4,378,1,1,no
26,0,2,6,0,2,0,0,4,4,213,1,1,no
49,9,1,5,1,2,2,0,3,0,152,1,1,no
44,0,0,3,0,2,2,0,3,2,75,5,1,no
42,1,0,3,0,0,0,1,6,3,225,2,1,no
48,9,1,3,0,0,0,1,6,0,533,1,1,yes
33,1,1,2,1,0,0,1,6,2,413,1,1,no
43,1,1,2,1,2,0,1,6,0,226,2,1,no
52,0,1,5,0,0,0,0,9,4,554,2,1,no
53,0,1,1,0,2,0,0,0,0,100,1,1,no
26,10,2,3,0,2,0,1,3,0,36,1,1,yes
39,9,1,5,0,0,0,1,6,0,126,2,1,no
55,5,1,0,0,0,0,1,4,3,394,3,1,no
35,0,1,5,0,2,2,0,3,3,554,2,1,no
46,2,1,5,0,0,0,1,6,4,86,2,1,no
41,1,1,0,0,2,0,1,6,1,83,2,1,no
35,0,1,5,0,0,0,0,3,3,554,2,1,no
44,4,1,7,0,2,0,0,1,0,247,2,1,no
30,8,2,7,1,2,0,1,6,1,114,2,1,yes
41,3,1,6,1,0,0,1,6,0,199,3,1,no
42,0,1,3,0,2,0,0,7,0,36,2,1,no
53,4,1,3,0,0,0,0,7,2,227,1,1,no
37,9,1,5,0,2,2,0,7,1,79,1,1,no
47,9,1,5,0,0,0,0,3,1,208,5,1,no
55,1,1,0,1,2,0,0,1,3,147,3,1,no
37,4,2,2,0,0,0,0,6,1,261,1,1,no
55,1,1,2,1,0,0,1,6,2,97,1,1,no
35,2,2,6,0,0,0,0,3,1,120,3,1,yes
34,0,1,6,0,0,0,1,6,4,149,4,1,no
34,7,2,3,0,0,0,1,3,3,36,5,1,no
53,9,0,3,0,0,0,0,7,2,290,2,1,yes
31,6,1,6,0,2,0,1,7,1,69,1,1,yes
52,0,1,5,0,0,0,0,3,3,554,1,1,no
32,9,1,6,0,2,0,0,1,0,77,1,1,no
55,0,0,7,1,0,0,1,6,1,114,2,1,no
40,1,1,0,1,2,0,0,3,2,123,1,1,no
55,5,1,0,0,2,0,0,5,4,262,2,1,no
54,4,1,6,0,0,0,0,7,3,244,3,1,no
26,8,2,3,0,0,0,0,1,2,236,3,1,no
37,9,1,5,0,2,0,0,3,0,554,5,1,no
30,0,2,6,0,0,0,1,6,0,49,3,1,no
41,1,1,0,0,0,0,1,4,2,340,2,1,no
42,1,1,0,0,2,0,0,3,4,554,4,1,no
46,1,1,0,0,0,0,1,4,1,86,2,1,no
55,5,1,1,1,0,0,0,3,0,95,1,1,no
44,10,1,3,0,2,0,0,1,2,146,1,1,yes
50,9,2,6,0,2,0,0,3,3,89,2,1,no
37,0,0,3,0,2,0,0,0,0,554,2,1,no
26,8,2,3,0,1,1,1,4,3,554,2,1,no
53,7,1,3,1,2,0,0,3,1,153,1,1,no
52,9,1,3,0,2,0,1,6,1,503,2,1,no
30,9,2,5,0,2,0,0,7,2,127,2,0,no
34,1,0,5,0,0,0,1,4,0,36,5,1,yes
36,1,1,0,1,2,0,0,3,3,221,1,1,no
35,0,1,6,0,2,0,0,6,1,109,1,1,no
34,0,1,3,0,0,0,1,6,4,357,1,1,no
38,0,1,6,0,0,0,0,1,2,395,1,1,no
34,9,2,6,0,2,0,0,1,2,554,1,1,no
42,1,1,0,0,2,0,1,4,2,168,2,1,no
30,1,1,1,1,2,0,1,4,3,482,2,1,no
52,2,1,2,1,2,0,1,6,4,176,2,1,no
42,0,2,6,1,2,0,1,6,2,554,2,1,no
36,9,0,5,0,1,1,0,6,0,327,3,0,no
27,0,2,3,0,0,2,0,1,2,255,2,0,no
36,0,1,6,0,0,0,1,6,1,188,1,1,no
52,1,1,2,0,0,0,0,6,1,182,2,1,no
32,0,2,6,0,2,0,0,2,3,449,2,1,no
55,6,1,3,0,2,0,0,1,2,210,2,1,no
28,7,2,2,0,0,0,1,4,2,178,2,1,yes
27,8,2,6,0,2,0,0,8,0,161,1,0,no
55,9,2,5,1,2,0,1,4,4,64,1,1,yes
47,9,1,5,0,2,0,0,1,1,139,3,1,no
51,7,1,5,1,0,0,1,6,0,328,5,1,no
29,0,1,3,0,0,0,0,1,1,128,2,1,no
45,9,0,6,1,2,0,0,6,0,84,1,0,no
30,1,2,2,0,2,0,0,3,2,45,1,1,no
31,11,2,3,0,0,0,0,6,1,140,5,2,no
39,1,1,1,1,2,0,1,4,1,132,4,1,no
38,0,1,3,0,2,0,1,7,4,125,1,1,yes
35,0,2,6,0,2,0,0,7,4,273,2,1,no
31,0,1,7,0,2,0,0,6,4,36,5,0,no
50,3,1,0,0,0,0,0,1,1,72,2,1,no
36,0,2,6,0,0,0,0,7,2,228,1,1,no
42,0,1,6,0,0,0,0,1,4,273,5,1,no
29,0,0,6,0,2,0,0,4,4,238,3,1,yes
33,2,2,3,0,2,2,0,6,4,328,2,1,no
55,11,1,5,0,0,0,0,4,2,277,3,1,no
39,8,2,7,0,2,0,0,4,0,474,3,1,no
45,1,1,1,0,2,0,0,0,1,170,1,0,no
30,1,1,0,1,2,0,1,6,2,162,2,1,no
55,5,1,0,0,2,0,0,3,0,554,2,0,no
55,5,1,6,0,0,0,1,6,2,425,5,1,no
42,1,1,0,1,2,0,1,4,2,554,1,1,no
29,7,1,3,0,2,0,1,6,3,275,1,1,no
36,2,1,6,0,0,2,0,3,4,56,1,1,no
51,9,1,5,0,2,0,0,3,3,248,2,1,no
33,7,1,3,0,2,0,0,0,2,554,2,0,no
55,5,1,3,0,0,0,1,6,4,278,2,1,no
47,2,0,6,0,0,0,0,7,3,62,2,0,no
51,0,1,3,0,0,2,0,7,3,118,2,0,no
28,9,1,2,0,1,1,0,3,1,153,2,1,no
55,0,1,3,0,0,0,1,3,2,487,5,1,yes
31,0,1,6,0,1,1,0,5,3,207,1,1,no
40,3,2,6,0,0,2,1,6,4,502,1,1,no
50,1,1,2,0,2,0,1,6,2,135,2,1,no
55,0,1,6,0,2,0,0,6,1,554,2,1,no
37,9,1,5,0,0,0,0,0,2,277,1,2,no
55,5,1,0,0,0,0,0,1,3,554,5,1,no
29,0,2,6,0,2,0,0,1,4,243,1,1,no
45,7,0,3,0,0,0,1,6,4,111,5,1,no
50,0,0,6,0,2,0,0,1,3,36,5,1,no
26,4,2,6,0,1,1,0,4,3,106,1,1,no
44,1,1,0,1,2,0,1,6,1,181,1,1,no
36,1,1,3,0,0,2,1,4,0,164,3,1,no
33,9,1,5,0,2,0,0,6,1,554,2,1,no
26,0,2,6,0,0,0,0,1,2,99,1,0,no
36,4,0,5,0,0,0,0,7,3,75,2,1,no
34,7,1,3,0,0,0,1,6,1,97,3,1,no
55,5,1,0,1,0,0,0,1,2,97,2,1,no
39,6,1,0,1,2,0,1,6,4,177,2,1,no
33,4,2,5,0,2,0,0,7,2,36,5,1,no
39,9,1,5,0,2,0,1,6,0,435,1,1,no
55,5,0,0,0,0,2,0,0,3,342,1,1,no
39,4,2,6,1,0,0,0,0,2,370,1,0,no
33,0,1,6,0,2,0,0,4,3,64,1,1,no
44,1,1,1,0,2,2,0,7,0,36,2,1,no
35,7,1,3,1,2,0,1,4,2,107,1,1,no
55,0,0,3,1,2,0,1,3,3,184,2,1,no
33,10,1,6,0,2,2,0,1,0,78,1,1,yes
35,4,2,6,0,0,2,0,7,1,214,1,1,yes
48,0,1,3,0,0,0,1,6,3,82,1,1,no
34,0,1,6,0,0,0,0,1,4,358,3,1,no
32,3,1,6,0,2,0,1,4,4,52,1,1,no
29,10,2,6,0,0,0,1,6,2,297,1,1,no
37,9,1,5,0,0,0,0,1,4,157,3,2,no
46,6,1,6,0,2,0,0,1,2,140,3,1,no
26,8,2,3,0,0,0,1,7,3,345,2,1,no
30,4,2,6,0,0,2,1,6,4,554,5,1,no
49,10,1,0,1,2,2,0,3,3,212,5,1,no
45,1,1,0,1,2,0,0,3,1,98,3,1,no
37,8,2,6,1,0,0,1,6,2,149,1,0,no
43,4,1,7,0,2,2,0,3,4,554,1,1,yes
41,1,1,0,0,2,0,0,3,1,554,3,1,no
53,6,1,6,0,2,0,0,1,0,47,2,1,no
51,0,1,0,1,2,0,1,6,4,554,3,1,no
34,9,0,5,0,2,0,0,1,0,554,5,1,no
36,0,1,3,1,2,2,0,6,1,47,4,1,no
33,7,1,3,0,1,1,0,1,2,240,2,1,no
32,6,2,6,0,0,0,0,3,2,276,2,1,no
36,0,2,6,0,0,0,0,1,4,142,1,1,no
45,2,1,2,0,0,0,1,6,1,249,4,1,no
30,0,2,6,0,0,0,0,1,2,122,5,1,no
41,9,1,6,0,0,0,0,0,3,219,1,1,yes
26,0,1,2,0,2,0,0,6,4,302,1,2,no
28,0,1,6,0,2,0,0,1,1,226,3,0,no
46,1,1,1,1,0,0,0,1,4,151,1,1,no
37,2,0,3,0,0,2,0,3,4,245,1,1,no
36,3,0,2,1,0,0,1,6,4,179,2,1,no
26,8,2,3,0,2,2,0,9,4,251,2,2,no
55,5,1,2,0,2,0,0,0,2,510,1,1,no
52,4,0,6,0,2,0,1,6,3,342,4,1,yes
45,9,0,5,0,2,0,1,4,3,157,2,1,no
31,9,1,5,1,2,2,0,1,1,67,2,1,no
55,2,0,5,0,0,0,1,3,4,117,4,1,yes
39,3,1,0,0,0,0,0,3,4,102,1,1,no
34,4,2,7,0,2,0,0,3,3,288,1,1,no
29,2,2,0,0,0,0,0,7,0,100,1,1,yes
35,4,0,6,0,0,0,0,1,1,83,5,1,no
32,7,1,1,1,2,0,1,7,3,162,2,1,no
40,1,1,2,0,0,0,1,3,0,304,3,1,no
29,0,2,3,0,0,0,0,6,0,113,4,1,no
38,6,1,6,1,0,0,1,4,1,96,5,1,no
40,9,0,6,0,2,0,0,0,2,335,1,1,no
31,7,1,3,0,2,0,0,4,4,554,2,1,no
55,1,2,0,0,2,0,0,0,4,171,2,1,no
41,0,0,3,0,0,0,0,3,4,364,1,1,yes
29,9,2,5,0,2,2,1,6,2,118,4,1,no
33,0,2,6,0,2,0,0,6,2,320,1,1,no
39,1,1,0,0,0,0,0,6,0,180,2,1,no
48,9,1,3,0,2,0,0,8,2,215,2,1,yes
40,4,1,6,0,0,2,0,3,3,554,1,1,no
36,7,1,2,0,0,2,0,6,4,36,2,1,no
38,1,1,2,1,0,0,1,3,4,36,3,1,no
31,9,2,5,1,2,0,0,1,2,161,3,1,no
34,0,1,6,0,2,0,0,7,1,92,1,1,no
34,9,2,6,0,0,0,0,1,1,262,3,1,no
35,2,1,5,0,2,0,1,6,2,36,5,1,no
33,1,1,2,0,0,0,0,1,0,99,1,0,no
32,9,2,3,0,2,0,0,6,3,361,2,1,yes
55,1,1,2,0,0,0,0,6,3,554,1,1,no
52,9,1,5,1,2,0,0,1,2,36,5,1,no
